model,dataset,fpr,tpr,threshold
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.3743560389238695,0.6266471449487555,0.3978853292527587
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.3743560389238695,0.6281112737920937,0.3977567776761777
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.3760732684602175,0.6281112737920937,0.3970437181908784
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.3783629078420149,0.6295754026354319,0.3970018186281859
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.37893531768746425,0.6295754026354319,0.3968131451624125
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.37893531768746425,0.6325036603221084,0.3966516570446687
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.37950772753291356,0.6325036603221084,0.3964241745700801
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.37950772753291356,0.6339677891654466,0.3963438010486357
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.3800801373783629,0.6354319180087847,0.3962395503129825
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.38122495706926157,0.636896046852123,0.3962114407959686
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.38122495706926157,0.6442166910688141,0.3949670509573729
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.38179736691471095,0.6442166910688141,0.3947804767712416
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.38236977676016026,0.6456808199121523,0.3945274817930573
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.38236977676016026,0.6486090775988287,0.3937766632552866
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.38294218660560964,0.6486090775988287,0.3936885162202025
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.38523182598740696,0.6486090775988287,0.3933321307532899
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.38523182598740696,0.6500732064421669,0.3927382378979318
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.38580423583285633,0.6500732064421669,0.3923621490660621
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.38580423583285633,0.6515373352855052,0.3923582941748636
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.386949055523755,0.6544655929721815,0.3923567245013664
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.3880938752146537,0.6544655929721815,0.3922731444638362
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.38923869490555235,0.6544655929721815,0.3916524712964824
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.39038351459645104,0.657393850658858,0.3915975829861438
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.3921007441327991,0.657393850658858,0.3911637541314302
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.3926731539782484,0.6588579795021962,0.3909026916740202
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.3949627933600458,0.6588579795021962,0.3893264643118615
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.3961076130509445,0.6588579795021962,0.3891773935402724
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.3966800228963938,0.6588579795021962,0.3887922236818492
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.4006868918145392,0.6603221083455344,0.3870740087477677
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.4012593016599886,0.6617862371888726,0.3870324859481605
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.4018317115054379,0.6617862371888726,0.3868244792985701
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.4029765311963366,0.6632503660322109,0.3865418192206902
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.4035489410417859,0.6632503660322109,0.3865297311879589
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.4035489410417859,0.664714494875549,0.3865093538710978
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.4041213508872353,0.664714494875549,0.3863804043042216
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.40526617057813397,0.6676427525622255,0.3862329163516152
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.4064109902690326,0.6676427525622255,0.3853626398700834
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.4064109902690326,0.6691068814055637,0.3852693237421197
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.406983400114482,0.6691068814055637,0.3852223571746302
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.406983400114482,0.6705710102489019,0.3850616250110441
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.4075558099599313,0.6705710102489019,0.3849213832694352
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.40870062965083,0.6734992679355783,0.3848326846341612
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.40927303949627936,0.6734992679355783,0.3845643557080024
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.40927303949627936,0.6749633967789166,0.384329637742785
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.4098454493417287,0.6749633967789166,0.3842635745657692
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.4098454493417287,0.6764275256222547,0.3840634455783426
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.4127074985689754,0.6764275256222547,0.3837031541219478
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.4127074985689754,0.6793557833089312,0.383602324165024
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.41442472810532344,0.6793557833089312,0.3832135813211695
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.41442472810532344,0.6808199121522694,0.3830676058064045
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.41614195764167144,0.6822840409956076,0.3828646727399884
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.41671436748712076,0.6822840409956076,0.3828369104093777
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.41728677733257014,0.6837481698389458,0.3826422426391952
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.42873497424155693,0.6910688140556369,0.3824300590912435
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.42873497424155693,0.6925329428989752,0.3820387196568978
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.4298797939324556,0.6925329428989752,0.3814788324027912
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.4298797939324556,0.6939970717423133,0.3812016257289882
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.430452203777905,0.6939970717423133,0.3811043820464467
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.432169433314253,0.6954612005856515,0.3809897480385052
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.4350314825414997,0.6969253294289898,0.3807677351332137
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.4373211219232971,0.698389458272328,0.3802388372246256
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.44075558099599316,0.698389458272328,0.3793072264280586
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.4419004006868918,0.698389458272328,0.3792766554429009
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.44247281053234117,0.698389458272328,0.3788090608575266
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.44476244991413855,0.7013177159590044,0.3787678767725148
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.44533485975958786,0.7013177159590044,0.3785801991628519
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.44533485975958786,0.7027818448023426,0.3784540809256196
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.44647967945048656,0.7027818448023426,0.3782812215910422
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.44647967945048656,0.7042459736456809,0.378059823052741
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.44819690898683456,0.7101024890190337,0.3780186708550243
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.45220377790497995,0.7101024890190337,0.3768797860681484
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.45506582713222665,0.7101024890190337,0.3765848429152917
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.4585002862049227,0.7101024890190337,0.3748518631948737
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.4596451058958214,0.7101024890190337,0.3744154999075524
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.46021751574127073,0.7101024890190337,0.3743456039120846
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.46307956496851743,0.7130307467057101,0.3742037317542458
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.4636519748139668,0.7130307467057101,0.3741587977811996
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.4642243846594161,0.7144948755490483,0.3735120332580237
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.4642243846594161,0.7159590043923866,0.3734581265564661
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.4653692043503148,0.7159590043923866,0.3730320720414601
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.4665140240412135,0.7159590043923866,0.3725555942875068
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.4670864338866629,0.7159590043923866,0.3725074553622913
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.4699484831139096,0.7174231332357247,0.3720312500826389
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.47109330280480827,0.7174231332357247,0.3712930671227991
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.47109330280480827,0.7203513909224012,0.3703870178321935
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.4716657126502576,0.7203513909224012,0.3692362457563954
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.4716657126502576,0.7218155197657394,0.3691420265219237
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.4722381224957069,0.7218155197657394,0.3690227574971545
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.47395535203205497,0.7218155197657394,0.3689328554093007
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.47681740125930167,0.7218155197657394,0.367342035316585
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.47681740125930167,0.7232796486090776,0.3672460593355242
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.47796222095020036,0.7232796486090776,0.3670422755312815
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.4785346307956497,0.7232796486090776,0.3669598498607366
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.4785346307956497,0.726207906295754,0.3665787227309834
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.47910704064109905,0.726207906295754,0.3665544054627915
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.48025186033199774,0.7291361639824304,0.3660781605169201
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.4813966800228964,0.7291361639824304,0.3653826430930618
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.4813966800228964,0.7306002928257687,0.3653234654047684
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.48254149971379506,0.7306002928257687,0.3646286083685499
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.48368631940469375,0.7306002928257687,0.3645852457993693
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.4842587292501431,0.7306002928257687,0.3632260336604384
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.48597595878649114,0.7306002928257687,0.3630484503218072
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.4899828277046365,0.7320644216691069,0.3628307642013084
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.4911276473955352,0.7320644216691069,0.3624806570334963
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.4911276473955352,0.7335285505124451,0.3623986692405531
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.4922724670864339,0.7379209370424598,0.3623122035482836
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.49456210646823123,0.7379209370424598,0.3610207292146716
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.499141385231826,0.739385065885798,0.3608702122479758
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.499141385231826,0.7408491947291361,0.3606862539791196
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.5002862049227247,0.7408491947291361,0.3603932123059659
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.5002862049227247,0.7423133235724744,0.360190052233062
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.5008586147681741,0.7423133235724744,0.3596203239952502
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.5020034344590727,0.7423133235724744,0.3592226491058493
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.5042930738408701,0.7423133235724744,0.358737320210452
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.5054378935317687,0.7452415812591509,0.3587307658289111
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.5054378935317687,0.746705710102489,0.3586878941570442
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.5071551230681167,0.746705710102489,0.3578821249902172
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.5071551230681167,0.7481698389458272,0.3573679881915364
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.5077275329135661,0.7496339677891655,0.3573365889768744
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.5123068116771609,0.7496339677891655,0.3550122765817073
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.5123068116771609,0.7510980966325037,0.3549908443519965
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.5134516313680595,0.7510980966325037,0.3547838320022579
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.5140240412135089,0.7510980966325037,0.3543437449356059
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.5140240412135089,0.7525622254758418,0.3542869972273044
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.5163136805953062,0.7569546120058566,0.3542703776006577
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.5174585002862049,0.7569546120058566,0.3540550291680865
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.520892959358901,0.7569546120058566,0.3533364444237546
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.5220377790497996,0.7569546120058566,0.3530491824423948
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.522610188895249,0.7569546120058566,0.3530223453678104
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.524327418431597,0.7569546120058566,0.3528283547202717
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.5248998282770464,0.7569546120058566,0.352660558873445
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.526044647967945,0.7569546120058566,0.3515341116305059
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.527761877504293,0.7569546120058566,0.3512371671223827
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.5283342873497424,0.7569546120058566,0.3506979560332531
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.5306239267315398,0.7584187408491947,0.3505116920166451
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.5317687464224384,0.7584187408491947,0.3500716889827317
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.5317687464224384,0.7598828696925329,0.3496336685314888
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.5323411562678878,0.7598828696925329,0.3496118288118808
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.5323411562678878,0.7613469985358712,0.3493446997351305
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.5329135661133372,0.7628111273792094,0.3491672896877474
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.5340583858042358,0.7642752562225475,0.3489097242073234
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.5340583858042358,0.7657393850658858,0.3487586113780782
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.5363480251860332,0.7657393850658858,0.3481705184798266
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.5363480251860332,0.767203513909224,0.3477055126207963
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.5386376645678306,0.767203513909224,0.3471431948428262
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.5397824842587292,0.767203513909224,0.3469834306715646
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.5414997137950772,0.767203513909224,0.3456032085933498
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.542644533485976,0.767203513909224,0.3454804897161534
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.5437893531768746,0.767203513909224,0.3447490705583731
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.5437893531768746,0.7686676427525623,0.3440298901201826
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.544361763022324,0.7686676427525623,0.3439356810402649
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.5466514024041214,0.7686676427525623,0.3436026118753373
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.5472238122495707,0.7686676427525623,0.3433902996000834
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.5495134516313681,0.7686676427525623,0.3431710150694677
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.5500858614768174,0.7686676427525623,0.3430389602423246
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.5512306811677161,0.7701317715959004,0.3428845715550834
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.5512306811677161,0.7730600292825769,0.342591073381424
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.5523755008586148,0.7730600292825769,0.3420155928804687
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.5546651402404121,0.7730600292825769,0.3419762068091902
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.5558099599313108,0.7730600292825769,0.3412610884045086
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.5575271894676589,0.7789165446559297,0.3412597982420833
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.5580995993131082,0.780380673499268,0.340392804251497
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.5592444190040069,0.780380673499268,0.339759195289913
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.5609616485403549,0.7818448023426061,0.3396780004578718
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.5684029765311963,0.7818448023426061,0.3377059071447726
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.5701202060675443,0.7833089311859444,0.3376144639589668
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.5718374356038924,0.7833089311859444,0.3370378612041486
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.5729822552947911,0.7847730600292826,0.3369025145453824
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.5735546651402404,0.787701317715959,0.3364207705509039
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.5735546651402404,0.7891654465592972,0.3361761194533855
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.5781339439038351,0.7891654465592972,0.334588441922278
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.5792787635947338,0.7891654465592972,0.3343504460518948
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.5804235832856325,0.7891654465592972,0.3340799214524939
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.5815684029765312,0.7906295754026355,0.3339411039113337
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.5827132226674299,0.7906295754026355,0.3337225624808599
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.5827132226674299,0.7920937042459737,0.3330371822517437
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.5832856325128792,0.7920937042459737,0.3323761130280127
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.5838580423583286,0.7935578330893118,0.3320941242673941
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.5844304522037779,0.7935578330893118,0.3319210056839082
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.5850028620492272,0.7950219619326501,0.3318784072717987
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.589582140812822,0.7950219619326501,0.3297903549869871
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.589582140812822,0.7964860907759883,0.3296591570991494
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.5901545506582713,0.7964860907759883,0.3294152867958915
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.59129937034917,0.7964860907759883,0.329145805467799
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.5924441900400687,0.7964860907759883,0.3284079902706853
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.5941614195764167,0.7964860907759883,0.3283244423776982
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.596451058958214,0.7964860907759883,0.3265851097265584
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.596451058958214,0.7979502196193266,0.3258354598583984
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.5975958786491128,0.7979502196193266,0.3255793364862788
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.5975958786491128,0.7994143484626647,0.3255740478243658
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.5993131081854608,0.7994143484626647,0.3255071523085977
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.6004579278763594,0.7994143484626647,0.3250528298267987
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.6067544361763022,0.8008784773060029,0.3249077935270042
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.6073268460217516,0.8008784773060029,0.3247932922871786
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.6107613050944476,0.8008784773060029,0.3242095242935474
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.611333714939897,0.8008784773060029,0.3237193742552254
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.611333714939897,0.8023426061493412,0.3235542092042874
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.613050944476245,0.8038067349926794,0.3233645839102153
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.6141957641671437,0.8038067349926794,0.3216197137842576
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.6141957641671437,0.8052708638360175,0.3213898304195338
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.6176302232398397,0.8052708638360175,0.3208214519508859
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.6199198626216371,0.8052708638360175,0.3206576642976949
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.6204922724670864,0.8052708638360175,0.3205439496769123
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.6204922724670864,0.8067349926793558,0.3204526081811099
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.6233543216943331,0.8067349926793558,0.3185929208808357
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.6256439610761305,0.8096632503660323,0.3184333953922326
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.6273611906124785,0.8111273792093704,0.3170804828468127
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.6273611906124785,0.8155197657393851,0.3165681215423635
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.6279336004579279,0.8155197657393851,0.3162840261551098
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.6279336004579279,0.8199121522693997,0.3158571734404884
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.6285060103033773,0.8199121522693997,0.3158302623917094
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.6290784201488265,0.821376281112738,0.315760451896509
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.6290784201488265,0.8228404099560761,0.3156430713895441
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.6302232398397253,0.8243045387994143,0.3155570727930646
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.6313680595306239,0.8243045387994143,0.315282614723912
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.6325128792215227,0.8243045387994143,0.3146794033174609
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.6325128792215227,0.8257686676427526,0.3146555980917062
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.6336576989124213,0.8257686676427526,0.3142847239078031
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.6336576989124213,0.8272327964860908,0.3142806282587093
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.6342301087578707,0.8272327964860908,0.3141917880564178
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.6359473382942187,0.828696925329429,0.3137261900264302
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.6370921579851173,0.828696925329429,0.3133222911381914
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.6393817973669147,0.8301610541727672,0.3130408084509137
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.6405266170578134,0.8301610541727672,0.3127239684568851
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.6422438465941614,0.8301610541727672,0.3124913712282461
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.6439610761305095,0.8301610541727672,0.3120843533616232
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.6468231253577561,0.8330893118594437,0.3117299183644227
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.6468231253577561,0.8345534407027818,0.3110841433155996
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.6473955352032055,0.8345534407027818,0.3109025389554687
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.6473955352032055,0.83601756954612,0.3101056566819833
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.6485403548941042,0.8389458272327965,0.309555258809328
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.6508299942759015,0.8389458272327965,0.3083294809991418
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.654836863194047,0.8389458272327965,0.30829215659263
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.6554092730394963,0.8389458272327965,0.3076385234640963
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.656554092730395,0.8418740849194729,0.3075736325048269
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.656554092730395,0.8433382137628112,0.3073731577118428
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.6576989124212936,0.8433382137628112,0.3068689887857103
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.6594161419576416,0.8462664714494875,0.3067920016842317
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.659988551803091,0.8477306002928258,0.3067043315311468
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.6611333714939897,0.8477306002928258,0.3063231838715472
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.6622781911848884,0.8477306002928258,0.3062554647062561
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.6622781911848884,0.8506588579795022,0.305927814214241
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.663423010875787,0.8506588579795022,0.3051822303826946
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.6645678305666858,0.8506588579795022,0.3049244950423918
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.665140240412135,0.8521229868228404,0.3047066601498402
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.665140240412135,0.8550512445095169,0.3044545441421148
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.6674298797939324,0.8550512445095169,0.3041614505761237
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.6691471093302804,0.8550512445095169,0.302827738448909
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.6708643388666286,0.8550512445095169,0.3027752144320137
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.6708643388666286,0.8579795021961932,0.3023053179156819
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.6720091585575272,0.8579795021961932,0.3021032253407501
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.6737263880938752,0.8579795021961932,0.3019174136925869
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.6742987979393246,0.8594436310395315,0.3017445380055143
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.6760160274756726,0.8594436310395315,0.3012063899786352
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.6760160274756726,0.862371888726208,0.3010227050343809
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.676588437321122,0.8638360175695461,0.3006200975367168
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.67830566685747,0.8638360175695461,0.3002770388878943
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.67830566685747,0.8653001464128843,0.3002624135041615
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.6794504865483686,0.8653001464128843,0.2994267012075455
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.6805953062392673,0.8653001464128843,0.2992076881145611
