model,dataset,precision,recall,threshold
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.335873388042204,0.8389458272327965,0.309555258809328
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.33568075117370894,0.8374816983894583,0.3098337936796224
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.3354876615746181,0.83601756954612,0.3101056566819833
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.3350970017636684,0.8345534407027818,0.3109025389554687
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.3352941176470588,0.8345534407027818,0.3110841433155996
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.33490288404944085,0.8330893118594437,0.3117299183644227
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.3351063829787234,0.8301610541727672,0.3120843533616232
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.33530455351862803,0.8301610541727672,0.3122115280114741
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.33550295857988166,0.8301610541727672,0.3124137350948818
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.33570159857904086,0.8301610541727672,0.3124913712282461
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.33629893238434166,0.8301610541727672,0.3127239684568851
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.3364985163204748,0.8301610541727672,0.3129507936136032
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.33669833729216153,0.8301610541727672,0.3130408084509137
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.33710541989279336,0.828696925329429,0.3133222911381914
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.3375074537865236,0.828696925329429,0.3137261900264302
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.3377166766288105,0.8272327964860908,0.3141917880564178
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.33791866028708134,0.8272327964860908,0.3142806282587093
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.3375224416517056,0.8257686676427526,0.3142847239078031
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.3377245508982036,0.8257686676427526,0.3146005633608395
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.33792690233672856,0.8257686676427526,0.3146555980917062
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.33752997601918466,0.8243045387994143,0.3146794033174609
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.33773245350929815,0.8243045387994143,0.3150726665096007
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.33793517406962786,0.8243045387994143,0.315282614723912
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.33834134615384615,0.8243045387994143,0.3155570727930646
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.3383503913305238,0.8228404099560761,0.3156430713895441
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.33795180722891566,0.821376281112738,0.315760451896509
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.33775633293124246,0.8199121522693997,0.3158302623917094
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.33796016898008446,0.8199121522693997,0.3158571734404884
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.33756038647342995,0.8184480234260615,0.3159545697398834
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.33716012084592145,0.8169838945827232,0.3161996222690363
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.33675937122128174,0.8155197657393851,0.3162840261551098
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.3369630973986691,0.8155197657393851,0.3165681215423635
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.3365617433414044,0.8140556368960469,0.3166584524729678
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.3361599030890369,0.8125915080527086,0.3167366096286205
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.33575757575757575,0.8111273792093704,0.3170804828468127
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.3359659781287971,0.8096632503660323,0.3184333953922326
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.3359707851491175,0.808199121522694,0.3185389118174696
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.3359756097560976,0.8067349926793558,0.3185929208808357
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.3361805979255644,0.8067349926793558,0.3192307371724299
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.3363858363858364,0.8067349926793558,0.3192567422309002
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.33659132559560173,0.8067349926793558,0.3193216020335736
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.3367970660146699,0.8067349926793558,0.3197724362980203
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.3370030581039755,0.8067349926793558,0.3204526081811099
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.33659730722154224,0.8052708638360175,0.3205439496769123
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.3368034292712799,0.8052708638360175,0.3206576642976949
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.3376304481276857,0.8052708638360175,0.3208214519508859
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.33783783783783783,0.8052708638360175,0.3209593217181927
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.33804548248309774,0.8052708638360175,0.321094255176454
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.33825338253382536,0.8052708638360175,0.3212364030561614
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.3384615384615385,0.8052708638360175,0.3212811850000602
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.33866995073891626,0.8052708638360175,0.3213437915590517
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.33887861983980283,0.8052708638360175,0.3213898304195338
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.33847102342786684,0.8038067349926794,0.3216197137842576
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.33867982726711904,0.8038067349926794,0.3227632879576372
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.3388888888888889,0.8038067349926794,0.3233645839102153
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.33910891089108913,0.8023426061493412,0.3235542092042874
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.33869969040247677,0.8008784773060029,0.3237193742552254
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.338909541511772,0.8008784773060029,0.3242095242935474
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.3401741293532338,0.8008784773060029,0.3247932922871786
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.3403858120721842,0.8008784773060029,0.3249077935270042
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.34231974921630093,0.7994143484626647,0.3250528298267987
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.3427495291902072,0.7994143484626647,0.3255071523085977
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.3433962264150943,0.7994143484626647,0.3255740478243658
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.34298300818124605,0.7979502196193266,0.3255793364862788
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.3431989924433249,0.7979502196193266,0.3255996832366782
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.34341524889729047,0.7979502196193266,0.3258354598583984
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.34300126103404793,0.7964860907759883,0.3265851097265584
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.34321766561514194,0.7964860907759883,0.3268435777036854
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.3434343434343434,0.7964860907759883,0.3269098985953168
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.34365129500947567,0.7964860907759883,0.3276111643130259
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.3438685208596713,0.7964860907759883,0.3283244423776982
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.34452184927169094,0.7964860907759883,0.3284079902706853
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.34474017743979724,0.7964860907759883,0.3290757148702675
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.3449587824984147,0.7964860907759883,0.329145805467799
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.3453968253968254,0.7964860907759883,0.3294152867958915
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.34561626429479037,0.7964860907759883,0.3296591570991494
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.34520025429116336,0.7950219619326501,0.3297903549869871
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.34541984732824427,0.7950219619326501,0.3298503939952538
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.34563971992361553,0.7950219619326501,0.3298646072330736
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.34585987261146495,0.7950219619326501,0.3300371831178069
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.34608030592734224,0.7950219619326501,0.3304947657295674
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.34630102040816324,0.7950219619326501,0.3305334936885331
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.34652201659221443,0.7950219619326501,0.3307831152091348
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.34674329501915707,0.7950219619326501,0.3318343655141879
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.3469648562300319,0.7950219619326501,0.3318784072717987
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.3467690339091491,0.7935578330893118,0.3319210056839082
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.34699103713188223,0.7935578330893118,0.3320941242673941
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.3467948717948718,0.7920937042459737,0.3323761130280127
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.3470173187940988,0.7920937042459737,0.3330371822517437
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.3465982028241335,0.7906295754026355,0.3337225624808599
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.3468208092485549,0.7906295754026355,0.3339215342047464
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.34704370179948585,0.7906295754026355,0.3339411039113337
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.34707018673535095,0.7891654465592972,0.3340799214524939
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.3472938144329897,0.7891654465592972,0.3342733276051533
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.3475177304964539,0.7891654465592972,0.3343504460518948
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.34796642995480953,0.7891654465592972,0.334588441922278
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.3481912144702842,0.7891654465592972,0.3347940170465128
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.34841628959276016,0.7891654465592972,0.334844328107622
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.3486416558861578,0.7891654465592972,0.3349034291221671
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.3488673139158576,0.7891654465592972,0.3351341977899853
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.3490932642487047,0.7891654465592972,0.3352111500489985
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.3493195074530136,0.7891654465592972,0.3354944560701274
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.34954604409857326,0.7891654465592972,0.3358505248172319
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.34977287475665153,0.7891654465592972,0.3361761194533855
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.34935064935064936,0.787701317715959,0.3364207705509039
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.3487312947299935,0.7847730600292826,0.3369025145453824
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.34876140808344197,0.7833089311859444,0.3370378612041486
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.34898891063274623,0.7833089311859444,0.3370667167224566
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.3492167101827676,0.7833089311859444,0.3374039498343573
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.34944480731548005,0.7833089311859444,0.3376144639589668
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.34970530451866405,0.7818448023426061,0.3377059071447726
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.34993446920052423,0.7818448023426061,0.3377499509516224
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.3501639344262295,0.7818448023426061,0.3379241384233734
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.35039370078740156,0.7818448023426061,0.3382545397168953
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.350623768877216,0.7818448023426061,0.3382599310507244
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.3508541392904074,0.7818448023426061,0.3383647813036542
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.3510848126232742,0.7818448023426061,0.3383741317762831
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.3513157894736842,0.7818448023426061,0.3386493949035941
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.35154707044107963,0.7818448023426061,0.3388602886905168
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.35177865612648224,0.7818448023426061,0.3389805942097891
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.35201054713249835,0.7818448023426061,0.3394602275942526
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.35224274406332456,0.7818448023426061,0.339636199807811
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.35247524752475246,0.7818448023426061,0.3396746514859204
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.3527080581241744,0.7818448023426061,0.3396780004578718
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.3529801324503311,0.780380673499268,0.339759195289913
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.35321404903909875,0.780380673499268,0.3398263111404292
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.35344827586206895,0.780380673499268,0.340392804251497
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.35325365205843295,0.7789165446559297,0.3412597982420833
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.352234823215477,0.7730600292825769,0.3412610884045086
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.35246995994659547,0.7730600292825769,0.3419342697934152
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.3527054108216433,0.7730600292825769,0.3419762068091902
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.3536503683858004,0.7730600292825769,0.3420155928804687
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.353887399463807,0.7730600292825769,0.3421810011254179
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.35412474849094566,0.7730600292825769,0.342591073381424
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.35369127516778526,0.7715959004392386,0.3426859933413743
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.35325721961047685,0.7701317715959004,0.3428845715550834
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.3532974427994616,0.7686676427525623,0.3430389602423246
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.35353535353535354,0.7686676427525623,0.3431710150694677
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.354012137559002,0.7686676427525623,0.3433508378287374
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.3544902093180284,0.7686676427525623,0.3433902996000834
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.3547297297297297,0.7686676427525623,0.3436026118753373
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.3556910569105691,0.7686676427525623,0.3439356810402649
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.3559322033898305,0.7686676427525623,0.3440298901201826
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.35549525101763907,0.767203513909224,0.3447490705583731
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.3557365919891378,0.767203513909224,0.3448987445393485
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.35597826086956524,0.767203513909224,0.3454804897161534
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.3564625850340136,0.767203513909224,0.3456032085933498
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.3567052416609939,0.767203513909224,0.3464044597058295
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.3569482288828338,0.767203513909224,0.3469568074059466
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.35719154737559644,0.767203513909224,0.3469834306715646
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.357679180887372,0.767203513909224,0.3471431948428262
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.35792349726775957,0.767203513909224,0.3472787039970945
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.35816814764183186,0.767203513909224,0.3475668767356774
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.35841313269493846,0.767203513909224,0.3475711862945413
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.3586584531143053,0.767203513909224,0.3477055126207963
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.3582191780821918,0.7657393850658858,0.3481705184798266
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.3584647018505826,0.7657393850658858,0.3482895252701591
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.35871056241426613,0.7657393850658858,0.3486264796060295
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.35895676046671243,0.7657393850658858,0.3487561522926479
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.3592032967032967,0.7657393850658858,0.3487586113780782
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.35876288659793815,0.7642752562225475,0.3489097242073234
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.35881542699724517,0.7628111273792094,0.3491672896877474
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.3586206896551724,0.7613469985358712,0.3493446997351305
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.3581780538302277,0.7598828696925329,0.3496118288118808
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.35842541436464087,0.7598828696925329,0.3496336685314888
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.35798203178991017,0.7584187408491947,0.3500716889827317
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.3582295988934993,0.7584187408491947,0.3502676770293085
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.35847750865051903,0.7584187408491947,0.3505116920166451
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.3590277777777778,0.7569546120058566,0.3506979560332531
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.359277275886032,0.7569546120058566,0.3512371671223827
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.36002785515320335,0.7569546120058566,0.3515341116305059
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.36052998605299863,0.7569546120058566,0.352660558873445
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.36078157711095604,0.7569546120058566,0.3528283547202717
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.36153846153846153,0.7569546120058566,0.3530223453678104
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.3617914625612316,0.7569546120058566,0.3530491824423948
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.36229852838121934,0.7569546120058566,0.3533364444237546
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.36255259467040674,0.7569546120058566,0.3533406200522319
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.36280701754385963,0.7569546120058566,0.3534415000135409
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.363061797752809,0.7569546120058566,0.3537770487758752
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.36331693605059734,0.7569546120058566,0.3538538502410199
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.36357243319268634,0.7569546120058566,0.3539738889849163
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.36382828993666433,0.7569546120058566,0.3540550291680865
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.3643410852713178,0.7569546120058566,0.3542703776006577
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.3640226628895184,0.7525622254758418,0.3542869972273044
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.3635719347980156,0.7510980966325037,0.3543437449356059
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.3638297872340426,0.7510980966325037,0.3547838320022579
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.3643465909090909,0.7510980966325037,0.3549908443519965
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.3638948116560057,0.7496339677891655,0.3550122765817073
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.36415362731152207,0.7496339677891655,0.3551381032249636
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.3644128113879004,0.7496339677891655,0.3556615533142542
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.3646723646723647,0.7496339677891655,0.3557205126877387
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.3649322879543835,0.7496339677891655,0.3563980068456532
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.3651925820256776,0.7496339677891655,0.3565369744026897
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.3654532476802284,0.7496339677891655,0.3567409921967194
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.3657142857142857,0.7496339677891655,0.3573293851036666
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.365975696926376,0.7496339677891655,0.3573365889768744
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.36578382247673585,0.7481698389458272,0.3573679881915364
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.3653295128939828,0.746705710102489,0.3578821249902172
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.3655913978494624,0.746705710102489,0.3580049022546819
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.36585365853658536,0.746705710102489,0.3580584190640395
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.36611629576453697,0.746705710102489,0.3586878941570442
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.3656609195402299,0.7452415812591509,0.3587307658289111
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.36527377521613835,0.7423133235724744,0.358737320210452
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.36553713049747655,0.7423133235724744,0.3587710294592329
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.3658008658008658,0.7423133235724744,0.3590447708420101
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.36606498194945847,0.7423133235724744,0.3591107578965866
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.3663294797687861,0.7423133235724744,0.3592226491058493
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.3668596237337192,0.7423133235724744,0.3596203239952502
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.36712527154236063,0.7423133235724744,0.360190052233062
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.36666666666666664,0.7408491947291361,0.3603932123059659
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.36693255982596085,0.7408491947291361,0.3604830218162373
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.3671988388969521,0.7408491947291361,0.3606862539791196
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.36673928830791575,0.739385065885798,0.3608702122479758
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.3684210526315789,0.7379209370424598,0.3610207292146716
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.3686905632772495,0.7379209370424598,0.3611277678803832
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.3689604685212299,0.7379209370424598,0.3612675444659671
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.36923076923076925,0.7379209370424598,0.3619351769403801
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.36950146627565983,0.7379209370424598,0.3623122035482836
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.3686534216335541,0.7335285505124451,0.3623986692405531
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.36818851251840945,0.7320644216691069,0.3624806570334963
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.36845983787767134,0.7320644216691069,0.3625369682291733
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.3687315634218289,0.7320644216691069,0.3628307642013084
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.3701780415430267,0.7306002928257687,0.3630484503218072
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.37100371747211897,0.7306002928257687,0.3632260336604384
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.3712797619047619,0.7306002928257687,0.3645852457993693
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.37183308494783907,0.7306002928257687,0.3646286083685499
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.372110365398956,0.7306002928257687,0.3651817375993155
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.3723880597014925,0.7306002928257687,0.3653234654047684
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.3719193427931292,0.7291361639824304,0.3653826430930618
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.3721973094170404,0.7291361639824304,0.3656256072719743
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.3724756918474196,0.7291361639824304,0.3660781605169201
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.37228464419475654,0.7276720351390923,0.366259327515354
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.37209302325581395,0.726207906295754,0.3665544054627915
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.37237237237237236,0.726207906295754,0.3665787227309834
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.371900826446281,0.7247437774524158,0.3668176579300266
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.37142857142857144,0.7232796486090776,0.3669598498607366
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.37170805116629047,0.7232796486090776,0.3670422755312815
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.37226827430293896,0.7232796486090776,0.3672460593355242
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.3717948717948718,0.7218155197657394,0.367342035316585
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.3720754716981132,0.7218155197657394,0.3681681608721485
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.3723564954682779,0.7218155197657394,0.3681915734027398
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.3726379440665155,0.7218155197657394,0.3684553177371683
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.3729198184568835,0.7218155197657394,0.3686643762714478
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.3732021196063588,0.7218155197657394,0.3689328554093007
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.37405159332321697,0.7218155197657394,0.3690227574971545
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.37433561123766135,0.7218155197657394,0.3691420265219237
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.3738601823708207,0.7203513909224012,0.3692362457563954
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.3741444866920152,0.7203513909224012,0.3703870178321935
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.3736681887366819,0.718887262079063,0.3711285067424242
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.3731911652703732,0.7174231332357247,0.3712930671227991
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.37347560975609756,0.7174231332357247,0.3719970177203638
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.37376048817696417,0.7174231332357247,0.3720312500826389
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.37471264367816093,0.7159590043923866,0.3725074553622913
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.375,0.7159590043923866,0.3725555942875068
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.37557603686635943,0.7159590043923866,0.3730320720414601
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.37586471944657956,0.7159590043923866,0.3733324956304693
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.37615384615384617,0.7159590043923866,0.3734581265564661
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.3756735950731332,0.7144948755490483,0.3735120332580237
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.3754818812644564,0.7130307467057101,0.3741587977811996
Logistic A-only,Primary ID-isolated Wave 3 common subset,0.3757716049382716,0.7130307467057101,0.3742037317542458
